"","INVENTORY_ID","PLOT_ID","TREE_ID","specie","dbh_1","dbh_2","dbh","height","expan","basal_area"
"720129","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_8_IFN3",21,164,159,16.15,12.8,31.8309886183791,204.849512472731
"720130","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_9_IFN3",21,130,130,13,12.5,31.8309886183791,132.732289614169
"720131","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_10_IFN3",21,87,93,9,0,127.323954473516,63.6172512351933
"720132","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_11_IFN3",21,240,236,23.8,13,14.1471060526129,444.880935674851
"720133","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_12_IFN3",21,153,171,16.2,13.2,31.8309886183791,206.119894002026
"720134","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_13_IFN3",21,226,231,22.85,12.6,14.1471060526129,410.074052568484
"720135","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_14_IFN3",21,263,257,26,12,14.1471060526129,530.929158456675
"720136","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_15_IFN3",21,133,128,13.05,0,31.8309886183791,133.755270721994
"720137","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_16_IFN3",21,124,129,12.65,0,31.8309886183791,125.681377602268
"720138","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_17_IFN3",21,285,293,28.9,13.2,14.1471060526129,655.972400051183
"720139","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_18_IFN3",21,134,139,13.65,11.3,31.8309886183791,146.337349299621
"720140","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_19_IFN3",21,133,134,13.35,0,31.8309886183791,139.975624176102
"720141","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_20_IFN3",21,203,207,20.5,12.5,31.8309886183791,330.063578167778
"720142","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_21_IFN3",21,270,237,25.35,10.3,14.1471060526129,504.714531257877
