"","INVENTORY_ID","PLOT_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","BASAL_AREA","DENSITY","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H"
"26642","IFN2","9_1401_IFN2",15,335,21,18.6606,1559.71844230057,11.965306122449,6.5,12.3422618904084,7.125
"26646","IFN2","9_1405_IFN2",40,303,21,43.4787791666667,1029.20196532759,22.8,14.0412371134021,23.192278976498,14.125
"26647","IFN2","9_1406_IFN2",38,303,21,37.9112173611111,862.973469209388,23.3858606557377,12.5184426229508,23.6504932277962,13.5
"26656","IFN2","9_1415_IFN2",26,335,21,12.514325,732.112738222719,14.5608695652174,6.67391304347826,14.7526416204898,7.125
"26659","IFN2","9_1422_IFN2",15,303,21,1.839625,254.647908947033,9.425,4,9.5906855855043,4
"26661","IFN2","9_1423_IFN2",41,303,21,46.2507805555556,2129.13946091824,15.5114617940199,10.4227574750831,16.6307769170231,12.8125
"26665","IFN2","9_1427_IFN2",24,346,21,7.8886375,318.309886183791,17.66,5.95,17.7636004233376,6.25
"26669","IFN2","9_1428_IFN2",32,346,21,40.7619527777778,1163.59947282741,20.0215805471125,10.7082066869301,21.1193618939709,13.1875
"26675","IFN2","9_1429_IFN2",31,346,21,41.7978597222222,2150.36011999716,15.0167763157895,11.2853618421053,15.7317299526349,12.625
"26676","IFN2","9_1430_IFN2",15,346,21,0.714025,127.323954473516,8.45,3,8.45,3
"26677","IFN2","9_1432_IFN2",25,463,21,6.14610277777778,219.2801438155,18.641935483871,7.48387096774194,18.891015956559,7.85714285714286
"26678","IFN2","9_1433_IFN2",30,463,21,21.5012694444444,785.164385920017,18.2292792792793,7.38288288288288,18.6726868509659,7.66666666666667
"26679","IFN2","9_1437_IFN2",31,307,21,17.9055166666667,457.800351862554,20.1257725587145,10.9925834363412,22.3156955024977,14.6358695652174
"26685","IFN2","9_1438_IFN2",35,303,21,27.8848347222222,1004.44452973552,18.5348591549296,8.43838028169014,18.8007908321829,9.5
"26688","IFN2","9_1443_IFN2",30,463,21,12.2399625,923.098669932993,12.8965517241379,6.89655172413793,12.9933471040189,7.625
"26689","IFN2","9_1444_IFN2",25,463,21,4.92488125,572.957795130823,10.4083333333333,4.25,10.4614437605694,4.75
"26691","IFN2","9_1446_IFN2",25,346,21,7.2411125,604.788783749202,12.1368421052632,5.68421052631579,12.3468406357339,6.875
"26692","IFN2","9_1447_IFN2",25,463,21,22.1777118055556,923.098669932993,15.6591954022988,10.1111111111111,17.4899820806105,15.0625
"26693","IFN2","9_1448_IFN2",25,463,21,23.0434125,1351.04862802453,14.1643979057592,6.29712041884817,14.7364530921867,8.5
"26705","IFN2","9_1457_IFN2",20,177,21,2.91511875,286.478897565412,11.1055555555556,4,11.3824792261323,4.375
"26706","IFN2","9_1458_IFN2",20,177,21,1.9489,254.647908947033,9.85,3.5,9.87142340293435,3.5
"26707","IFN2","9_1459_IFN2",22,177,21,14.2048125,969.076764603985,12.9525547445255,6.20985401459854,13.6613532635936,8.29032258064516
"26709","IFN2","9_1461_IFN2",24,177,21,11.2675125,700.281749604339,14.0954545454545,6.40909090909091,14.3130661857047,7.375
"26711","IFN2","9_1473_IFN2",32,177,21,24.5490895833333,972.613541117138,17.2223636363636,7.93818181818182,17.9267927973745,9.4375
"26712","IFN2","9_1474_IFN2",23,177,21,31.6273229166667,1467.76225295859,16.0598795180723,9.20602409638554,16.5637405195807,10.8243243243243
"26713","IFN2","9_1475_IFN2",20,177,21,6.21535,891.267681314614,9.4,4.64285714285714,9.42288248285599,4.5
"26714","IFN2","9_1476_IFN2",20,177,21,7.83970625,700.281749604339,11.8477272727273,5.02272727272727,11.9390164434246,5.5
"26715","IFN2","9_1477_IFN2",20,177,21,9.93244375,1018.59163578813,10.9953125,4.734375,11.1425107976165,4.75
"26723","IFN2","9_1488_IFN2",31,177,21,48.2457569444444,2783.44311585159,14.3587039390089,10.1182973316391,14.8557111491982,11.1451612903226
"26727","IFN2","9_1489_IFN2",30,177,21,26.5505652777778,763.943726841098,20.2921296296296,9.03703703703704,21.0359079028288,11.75
"26728","IFN2","9_1490_IFN2",20,177,21,16.3983652777778,1365.19573407715,11.8310880829016,5.36269430051814,12.3668153443665,6.94285714285714
"26729","IFN2","9_1491_IFN2",23,177,21,1.859525,95.4929658551372,15.6333333333333,5.16666666666667,15.7460047842831,5.16666666666667
"26732","IFN2","9_1492_IFN2",32,266,21,5.12383888888889,88.4194128288307,25.792,10.78,27.1630778815656,10.78
"26743","IFN2","9_1507_IFN2",37,344,21,35.9530437777778,1292.47960896672,17.9019483362522,12.5469023642732,18.8196282772501,13.8804347826087
"26747","IFN2","9_1508_IFN2",28,266,21,25.8664569444444,1064.56973045912,17.4023255813953,7.32724252491694,17.588810717569,6.83870967741935
"26748","IFN2","9_1509_IFN2",26,266,21,19.3575486111111,873.583798748848,16.6210526315789,7.93117408906883,16.7968542215765,8.46774193548387
"26753","IFN2","9_1524_IFN2",30,266,21,15.0873708333333,459.78094670992,20.26,9.55,20.4402572240326,10.0625
"26754","IFN2","9_1525_IFN2",34,318,21,29.5989388888889,1145.91559026165,17.6200617283951,12.0138888888889,18.1349689485654,12.8125
"26755","IFN2","9_1534_IFN2",32,266,21,31.3565201388889,1432.39448782706,15.9134567901235,10.6925925925926,16.6950478722521,11.125
"26758","IFN2","9_1543_IFN2",30,266,21,22.20911875,2878.93608170673,9.73433660933661,5.7002457002457,9.91070869342333,7.12903225806452
"26763","IFN2","9_1547_IFN2",29,318,21,51.4054243055556,1895.71221105013,18.0278917910448,13.2658582089552,18.5811816766319,13.1875
"26764","IFN2","9_1549_IFN2",29,476,21,2.84939513888889,74.2723067762178,21.8404761904762,7.26190476190476,22.1013062531435,7.26190476190476
"26767","IFN2","9_1568_IFN2",20,340,21,2.84375,381.971863420549,9.63333333333333,5.16666666666667,9.73610120462327,6
"26769","IFN2","9_1569_IFN2",15,318,21,4.51396875,254.647908947033,14.54375,4.125,15.0232632107675,4.25
"26771","IFN2","9_1577_IFN2",39,274,21,43.4689611111111,926.635446446146,24.1778625954198,13.7404580152672,24.4393828709831,14.3125
"26772","IFN2","9_1580_IFN2",18,433,21,15.190175,1464.22547644544,11.2630434782609,5.69565217391304,11.4929751701145,5.875
"26779","IFN2","9_1587_IFN2",15,274,21,2.82595,318.309886183791,10.53,4.75,10.6319330321442,4.91666666666667
"26791","IFN2","9_1589_IFN2",30,129,21,11.4106798611111,417.339628552081,17.8402542372881,7.16949152542373,18.6580394586537,8.75675675675676
"26796","IFN2","9_1595_IFN2",30,129,21,38.1888277777778,2114.99235486563,14.6847826086957,6.55267558528428,15.1624304667445,7.37096774193548
"26797","IFN2","9_1596_IFN2",37,129,21,27.6949979166667,707.355302630646,21.87475,10.79,22.3273366638298,11.375
"26799","IFN2","9_1602_IFN2",25,129,21,47.72046875,2832.95798703574,14.2084269662921,7.94943820224719,14.6449314390315,9.125
"26800","IFN2","9_1604_IFN2",34,129,21,28.1259444444444,1637.52752558995,14.477969762419,5.96868250539957,14.7881658366443,6.69354838709677
"26803","IFN2","9_1608_IFN2",17,129,21,16.45755625,1687.04239677409,11.0669811320755,5.91509433962264,11.1448630183647,6.375
"26804","IFN2","9_1609_IFN2",32,129,21,34.57784375,1941.69030572112,14.6581967213115,7.09836065573771,15.0578869372961,8
"26809","IFN2","9_1617_IFN2",28,129,21,38.6941277777778,1566.79199532688,17.2169300225734,9.51805869074492,17.7325795989333,12.125
"26810","IFN2","9_1620_IFN2",15,346,21,2.71013125,413.802852038928,9.02692307692308,3.84615384615385,9.13173881832775,4.4
"26811","IFN2","9_1626_IFN2",26,129,21,36.4665944444444,2351.9563812469,13.5542857142857,6.90601503759398,14.0503787442596,8.94285714285714
"26830","IFN2","9_1688_IFN2",24,119,21,4.4018625,318.309886183791,12.5,4.9,13.269306688746,6
"26843","IFN2","9_1735_IFN2",20,194,21,4.0499625,445.633840657307,10.65,3.89285714285714,10.7570076827022,4.08333333333333
"26871","IFN2","9_1810_IFN2",19,330,21,10.1628368055556,339.53054526271,19.1255208333333,8.13020833333333,19.5219461173402,8.78787878787879
"26879","IFN2","9_1839_IFN2",30,330,21,29.7541680555556,1191.89368493264,17.3804154302671,10.5712166172107,17.8283111798404,11.8125
"26883","IFN2","9_1884_IFN2",30,414,21,22.9610180555556,1372.26928710345,13.7878865979381,5.91494845360825,14.5959026343471,10.5810810810811
"26889","IFN2","9_1959_IFN2",25,154,21,11.2992333333333,519.906147433525,16.4666666666667,8.24489795918367,16.6347803822998,7.85
"26927","IFN2","9_218_IFN2",33,189,21,26.3179361111111,1407.63705223499,14.9258793969849,5.928391959799,15.4289235987831,7.96551724137931
"26936","IFN2","9_2332_IFN2",35,246,21,49.9697298611111,3087.60589598277,13.7023482245132,11.6030927835052,14.3548159756684,13.9375
"26937","IFN2","9_2337_IFN2",31,289,21,47.1018847222222,2921.37739986457,13.4860774818402,12.1483050847458,14.3278283298241,13.5
"26938","IFN2","9_2346_IFN2",14,289,21,26.2058151111111,316.329291336425,32.1438282647585,19.221824686941,32.4776196506966,19.1983695652174
"26939","IFN2","9_2350_IFN2",10,309,21,1.70737777777778,14.1471060526129,39.2,9,39.2,9
"26941","IFN2","9_2351_IFN2",21,289,21,14.45835625,834.679257104162,13.9438559322034,7.00847457627119,14.8509661986653,8.93103448275862
"26944","IFN2","9_2413_IFN2",61,67,21,21.74536275,680.617272191208,18.9275306589067,13.4479318229058,20.1691179003443,16.4375
"26953","IFN2","9_245_IFN2",31,186,21,3.1591625,77.809083289371,22.7045454545455,5.79545454545455,22.7366194416928,5.79545454545455
"26955","IFN2","9_246_IFN2",35,186,21,13.3600104166667,806.385044998936,13.9541666666667,5.60526315789474,14.5240329418084,5.7
"27007","IFN2","9_305_IFN2",29,12,21,18.87575,548.200359538751,20.4793548387097,9.33870967741935,20.938111570269,12.0625
"27008","IFN2","9_355_IFN2",20,409,21,12.365575,1018.59163578813,12.096875,4.546875,12.4326058209854,5.75
"27012","IFN2","9_382_IFN2",21,416,21,24.3124347222222,1556.18166578742,13.4386363636364,6.7625,14.1038973498301,8.25714285714286
"27016","IFN2","9_393_IFN2",19,217,21,7.467575,477.464829275686,13.92,4.96666666666667,14.1115319272336,5.125
"27017","IFN2","9_441_IFN2",15,908,21,10.4260527777778,1287.38665078778,9.87472527472528,4.86675824175824,10.1545461588545,6.04838709677419
"27018","IFN2","9_45_IFN2",20,124,21,9.93320694444444,696.744973091186,12.9482233502538,5.26903553299492,13.4729556146721,6.64285714285714
"27019","IFN2","9_467_IFN2",21,209,21,14.7358902777778,905.414787367227,13.917578125,7.1796875,14.3952581439601,9.79032258064516
"27023","IFN2","9_541_IFN2",15,217,21,5.573825,1018.59163578813,8.33125,3.0375,8.34702417032561,3.5
"27028","IFN2","9_60_IFN2",20,215,21,3.7257625,318.309886183791,11.87,4.05,12.2078048804853,4.41666666666667
"27032","IFN2","9_610_IFN2",35,45,21,21.3315166666667,615.399113288662,20.5505747126437,10.2471264367816,21.0081347134373,10.8125
"27033","IFN2","9_621_IFN2",25,395,21,22.3115875,1305.07053335354,14.5682926829268,6.48780487804878,14.7537800034515,7.125
"27040","IFN2","9_68_IFN2",25,215,21,12.72618125,891.267681314614,13.0696428571429,5.80357142857143,13.4834190502897,6.5
