"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","INVENTORY_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","Fecha_IFN2","Anyo_IFN2","EXEC_TIME"
"16193","32_1766","26",281955.5,1234.33500309048,26,NA,NA,281955.5,NA,NA,1234.33500309048,NA,NA,20243.4477283351,12994.116909325,28.19555,1234.33500309048,0,254.647908947033,509.295817894065,413.802852038928,42.4413181578388,14.1471060526129,0,0,0,16.4002865329513,10.5272206303725,17.0541006672941,12.7647058823529,1350,32,1766,5,892311,NA,NA,NA,NA,NA,"S",890612,NA,301,1,"0301K08","583","4642",87,51,"3","3","0","0","06",6,4,5,9,1,"60",70,26,0,8,3,3,NA,21,NA,1,NA,2,NA,26,NA,1,NA,2,26,1,2,15,21,1,2,15,26,3,1,NA,26,21,NA,NA,NA,NA,NA,2,13,"G","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",265,NA,"10.00",NA,"IFN2",15,51,26,"19892311",1989,9
"16201","32_182","26",114940.478333333,286.054484383833,26,NA,NA,114940.478333333,NA,NA,286.054484383833,NA,NA,5632.11853771178,3235.08947658126,11.4940478333333,286.054484383833,0,127.323954473516,31.8309886183791,31.8309886183791,0,56.5884242104517,0,28.2942121052258,10.1859163578813,19.6889713155292,11.3093471810089,22.6186759773281,15.5852842809365,142,32,182,2,891611,NA,NA,NA,NA,NA,"S",890112,NA,187,1,"0187K10","594","4700",87,87,"6","6","0","0","06",6,3,4,9,1,"80",40,26,0,6,3,2,NA,26,NA,4,NA,4,NA,NA,NA,NA,NA,NA,26,2,1,10,26,3,1,NA,NA,NA,NA,NA,26,41,73,NA,NA,NA,NA,2,11,"G","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",257,NA,"5.50",NA,"IFN2",10,87,26,"19891611",1989,9
"16213","32_1868","26",34172.9861111111,109.64007190775,26,NA,NA,34172.9861111111,NA,NA,109.64007190775,NA,NA,2153.543218859,953.161270294795,3.41729861111111,109.64007190775,0,0,31.8309886183791,63.6619772367581,14.1471060526129,0,0,0,0,19.641935483871,8.69354838709677,19.9210336239152,8.69354838709677,1429,32,1868,7,892411,NA,NA,NA,NA,NA,"S",891312,NA,302,1,"0302M05","619","4633",87,53,"5","5","0","0","08",8,1,2,9,1,"70",30,26,0,8,3,3,NA,21,NA,1,NA,2,NA,26,NA,1,NA,1,26,1,2,20,21,3,1,NA,26,3,1,NA,26,21,NA,NA,NA,NA,NA,3,1,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,9,NA,NA,"01",71,NA,"1.50",NA,"IFN2",20,53,26,"19892411",1989,9
"16215","32_1872","26",339889.152777778,2192.801438155,26,NA,NA,339889.152777778,NA,NA,2192.801438155,NA,NA,30118.127753059,28050.1745258183,33.9889152777778,2192.801438155,0,891.267681314614,1050.42262440651,222.816920328653,28.2942121052258,0,0,0,0,13.735,12.791935483871,14.048309219813,13.4285714285714,1433,32,1872,4,892711,NA,NA,NA,NA,NA,"S",891312,NA,303,1,"0303J03","627","4651",87,50,"5","5","0","0","04",4,4,2,9,1,"40",80,26,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,25,NA,NA,NA,NA,NA,NA,NA,NA,26,43,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,3,0,NA,NA,"01",99,NA,"1.75",NA,"IFN2",25,50,26,"19892711",1989,9
"16216","32_1877","26",36979,509.295817894065,26,NA,NA,36979,NA,NA,509.295817894065,NA,NA,4825.57787454627,2864.78897565412,3.6979,509.295817894065,127.323954473516,381.971863420549,0,0,0,0,0,0,0,9.475,5.625,9.61496229841802,6,1437,32,1877,5,892711,NA,NA,NA,NA,NA,"S",891412,NA,303,1,"0303J11","649","4651",87,34,"5","5","0","0","08",8,5,4,9,1,"30",30,26,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,1,NA,0,0,NA,NA,"01",344,NA,"4.50",NA,"IFN2",1,34,26,"19892711",1989,9
"16217","32_1883","26",409277.375,2387.32414637843,26,NA,NA,409277.375,NA,NA,2387.32414637843,NA,NA,34622.5663202109,22170.283572701,40.9277375,2387.32414637843,0,763.943726841098,1305.07053335354,318.309886183791,0,0,0,0,0,14.5026666666667,9.28666666666667,14.7743448811332,10.25,1442,32,1883,4,892711,NA,NA,NA,NA,NA,"S",891412,NA,303,1,"0303J03","627","4650",87,50,"6","6","0","0","04",4,5,3,9,1,"40",80,26,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,25,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,3,0,NA,NA,"01",57,NA,"3.00",NA,"IFN2",25,50,26,"19892711",1989,9
"16218","32_1886","26",167734.875,1145.91559026165,26,NA,NA,167734.875,NA,NA,1145.91559026165,NA,NA,15434.846381052,8228.31055785099,16.7734875,1145.91559026165,0,509.295817894065,572.957795130823,63.6619772367581,0,0,0,0,0,13.4694444444444,7.18055555555556,13.6518161184999,8.25,1445,32,1886,4,892711,NA,NA,NA,NA,NA,"S",891412,NA,303,1,"0303J03","636","4650",87,21,"7","7","0","0","09",9,5,3,9,1,"50",70,26,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,26,NA,NA,NA,NA,NA,NA,NA,NA,26,43,NA,NA,NA,NA,NA,2,7,"G","17",NA,NA,NA,"1",1,1,NA,0,NA,3,1,NA,NA,"01",82,NA,"3.00",NA,"IFN2",26,21,26,"19892711",1989,9
"16232","32_1969","26",23149.9166666667,42.4413181578388,26,NA,NA,23149.9166666667,NA,NA,42.4413181578388,NA,NA,1114.08460164327,452.707393683613,2.31499166666667,42.4413181578388,0,0,0,0,28.2942121052258,14.1471060526129,0,0,0,26.25,10.6666666666667,26.3533204738985,10.6666666666667,1510,32,1969,5,892811,NA,NA,NA,NA,NA,"S",891512,NA,303,1,"0303L04","633","4640",87,85,"5","5","0","0","05",5,2,2,9,1,"40",40,26,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",40,NA,"2.00",NA,"IFN2",11,85,26,"19892811",1989,9
"16237","32_285","26",179775.638888889,470.39127624938,26,NA,NA,179775.638888889,NA,NA,470.39127624938,NA,NA,10024.9930265328,6707.4966571951,17.9775638888889,470.39127624938,0,0,159.154943091895,127.323954473516,113.176848420903,56.5884242104517,14.1471060526129,0,0,21.312030075188,14.2593984962406,22.0592554697501,16.5625,223,32,285,9,892011,NA,NA,NA,NA,NA,"S",890512,NA,187,1,"0187L07","582","4692",87,65,"6","6",NA,"0","02",2,4,4,7,1,"60",70,26,7,9,3,3,41,41,3,1,3,2,NA,NA,NA,NA,NA,NA,26,3,1,NA,41,3,6,NA,NA,NA,NA,NA,26,41,99,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,1,9,NA,NA,"01",374,NA,"5.00",NA,"IFN2",1,65,26,"19892011",1989,9
"16240","32_297","26",270902.903888889,1073.19946515122,26,NA,NA,270902.903888889,NA,NA,1073.19946515122,NA,NA,17216.0519157123,13572.8750179374,27.0902903888889,1073.19946515122,0,509.295817894065,254.647908947033,63.6619772367581,127.323954473516,70.7355302630646,28.2942121052258,14.1471060526129,5.09295817894065,16.0418006854732,12.6471131030846,17.9275798579271,17.8885869565217,234,32,297,2,892111,NA,NA,NA,NA,NA,"S",890512,NA,187,1,"0187M08","586","4691",87,54,"6","6","0","0","04",4,4,3,9,1,"60",75,26,7,7,3,4,41,43,2,2,3,3,NA,68,NA,1,NA,2,26,3,1,NA,43,3,6,NA,68,3,6,NA,26,43,68,41,NA,NA,NA,2,2,"W","12",NA,NA,NA,"1",1,2,NA,0,NA,1,9,NA,NA,"01",226,10,"2.25","5.50","IFN2",1,54,26,"19892111",1989,9
"16247","32_421","26",13790.5,254.647908947033,26,NA,NA,13790.5,NA,NA,254.647908947033,NA,NA,2113.57764426037,954.929658551372,1.37905,254.647908947033,0,254.647908947033,0,0,0,0,0,0,0,8.3,3.75,8.30376420667158,4,328,32,421,9,892211,NA,NA,NA,NA,NA,"S",890612,NA,188,1,"0188M04","603","4689",87,58,"6","6",NA,"0","04",4,3,4,9,1,"70",60,26,0,6,4,3,NA,43,NA,2,NA,4,NA,41,NA,1,NA,4,26,3,1,NA,43,3,6,NA,41,3,6,NA,26,43,41,73,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",369,NA,"6.00",NA,"IFN2",16,58,26,"19892211",1989,9
"16252","32_44","26",381823.638888889,1336.90152197192,26,NA,NA,381823.638888889,NA,NA,1336.90152197192,NA,NA,24946.299457875,14408.8275145863,38.1823638888889,1336.90152197192,0,127.323954473516,286.478897565412,668.45076098596,226.353696841807,28.2942121052258,0,0,0,18.6597883597884,10.7777777777778,19.069388056426,12.0625,28,32,44,4,891311,NA,NA,NA,NA,NA,"S",893011,NA,186,1,"0186J13","562","4704",87,11,"5","5","0","0","07",7,2,3,9,1,"80",80,26,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,32,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,6,"G","20",NA,NA,NA,"1",1,1,NA,0,NA,2,0,NA,NA,"01",300,NA,"2.50",NA,"IFN2",32,11,26,"19891311",1989,9
"16253","32_51","26",442514.743055556,1662.28496118202,26,NA,NA,442514.743055556,NA,NA,1662.28496118202,NA,NA,29158.7771238661,16345.2126555377,44.2514743055556,1662.28496118202,0,254.647908947033,541.126806512444,541.126806512444,311.236333157484,0,0,14.1471060526129,0,17.5413829787234,9.83297872340425,18.4105258688055,11.5,34,32,51,4,891311,NA,NA,NA,NA,NA,"S",893011,NA,186,1,"0186J13","562","4703",87,11,"5","5","0","0","08",8,4,4,9,1,"80",70,26,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,32,NA,NA,NA,NA,NA,NA,NA,NA,26,35,61,NA,NA,NA,NA,2,7,"G","20",NA,NA,NA,"1",1,1,NA,0,NA,2,0,NA,NA,"01",294,NA,"5.50",NA,"IFN2",32,11,26,"19891311",1989,9
"16254","32_52","26",7140.25,14.1471060526129,26,NA,NA,7140.25,NA,NA,14.1471060526129,NA,NA,358.629138433738,233.427249868113,0.714025,14.1471060526129,0,0,0,0,14.1471060526129,0,0,0,0,25.35,16.5,25.35,16.5,35,32,52,1,891311,NA,NA,NA,NA,NA,"S",893011,NA,186,1,"0186J14","565","4703",87,13,"3","3","0","0","05",5,4,4,9,1,"80",70,26,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,1,10,NA,NA,NA,NA,NA,NA,NA,NA,26,61,73,46,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",49,NA,"6.50",NA,"IFN2",10,13,26,"19891311",1989,9
"16258","32_644","26",544054.493055556,1938.15352920797,26,NA,NA,544054.493055556,NA,NA,1938.15352920797,NA,NA,35055.6446042465,21622.0832131623,54.4054493055556,1938.15352920797,0,381.971863420549,509.295817894065,636.619772367581,381.971863420549,28.2942121052258,0,0,0,18.0871350364964,11.1560218978102,18.90523898636,13.3125,478,32,644,4,892411,NA,NA,NA,NA,NA,"S",891312,NA,224,1,"0224J11","564","4687",87,4,"3","3","0","0","07",7,4,3,9,1,"60",90,26,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,30,NA,NA,NA,NA,NA,NA,NA,NA,26,41,NA,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,2,0,NA,NA,"01",127,NA,"3.25",NA,"IFN2",30,4,26,"19892411",1989,9
"16259","32_650","26",106232.194444444,304.162780131178,26,NA,NA,106232.194444444,NA,NA,304.162780131178,NA,NA,5743.37137970953,4148.63884992874,10.6232194444444,304.162780131178,0,127.323954473516,31.8309886183791,31.8309886183791,28.2942121052258,56.5884242104517,28.2942121052258,0,0,18.8825581395349,13.6395348837209,21.0877430508043,18.375,483,32,650,2,892411,NA,NA,NA,NA,NA,"S",891312,NA,224,1,"0224J11","566","4684",87,18,"6","6","0","0","04",4,3,3,9,1,"60",50,26,0,9,3,4,NA,41,NA,1,NA,3,NA,NA,NA,NA,NA,NA,26,3,1,NA,41,3,6,NA,NA,NA,NA,NA,26,41,43,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,3,NA,NA,"G412",68,NA,"6.00",NA,"IFN2",1,18,26,"19892411",1989,9
"16260","32_660","26",30220.0347222222,74.2723067762178,26,NA,NA,30220.0347222222,NA,NA,74.2723067762178,NA,NA,1681.91407083002,1107.01104861696,3.02200347222222,74.2723067762178,0,0,0,31.8309886183791,42.4413181578388,0,0,0,0,22.6452380952381,14.9047619047619,22.7608817512687,14.9047619047619,489,32,660,9,892411,NA,NA,NA,NA,NA,"S",891312,NA,224,1,"0224K11","566","4680",87,46,"6","6","0","0","04",4,3,5,9,1,"60",40,26,0,7,3,1,NA,26,NA,2,NA,4,NA,61,NA,1,NA,2,26,2,1,7,26,3,1,NA,61,1,2,7,26,73,41,99,61,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"G412",318,NA,"8.25",NA,"IFN2",7,46,26,"19892411",1989,9
"16268","32_67","26",174240.638888889,198.059484736581,26,NA,NA,174240.638888889,NA,NA,198.059484736581,NA,NA,6579.11166976764,3593.36493736368,17.4240638888889,198.059484736581,0,0,0,0,14.1471060526129,84.8826363156775,56.5884242104517,42.4413181578388,0,33.2178571428571,18.1428571428571,33.4681698462456,18.25,44,32,67,2,891311,NA,NA,NA,NA,NA,"S",893011,NA,186,1,"0186K15","565","4700",87,13,"6","6","0","0","05",5,3,3,9,1,"80",40,26,0,8,3,4,NA,26,NA,2,NA,1,NA,NA,NA,NA,NA,NA,26,2,1,34,26,2,1,5,NA,NA,NA,NA,26,41,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,1,0,NA,NA,"01",180,NA,"2.50",NA,"IFN2",34,13,26,"19891311",1989,9
"16272","32_71","26",9974.3125,63.6619772367581,26,NA,NA,9974.3125,NA,NA,63.6619772367581,NA,NA,896.042329607371,525.211312203255,0.99743125,63.6619772367581,0,0,63.6619772367581,0,0,0,0,0,0,14.075,8.25,14.1239601387146,8.25,48,32,71,7,891311,NA,NA,NA,NA,NA,"S",893011,NA,186,1,"0186K14","564","4698",87,13,"7","7","0","0","04",4,5,5,9,1,"60",20,26,0,9,3,3,NA,68,NA,1,NA,2,NA,NA,NA,NA,NA,NA,26,2,1,9,68,2,6,10,NA,NA,NA,NA,26,41,68,46,NA,NA,NA,2,2,"W","18",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",245,NA,"11.00",NA,"IFN2",9,13,26,"19891311",1989,9
"16274","32_722","26",44352.5,636.619772367581,26,NA,NA,44352.5,NA,NA,636.619772367581,NA,NA,5958.76106936056,4583.66236104659,4.43525,636.619772367581,0,636.619772367581,0,0,0,0,0,0,0,9.36,7.2,9.41833318586681,8,544,32,722,10,892411,NA,NA,NA,NA,NA,"S",891412,NA,225,1,"0225J03","572","4683",87,69,"7","7","0","0","02",2,4,4,9,1,"70",80,26,2,8,3,3,43,46,8,1,3,2,NA,68,NA,1,NA,2,26,3,1,NA,46,3,6,NA,68,3,6,NA,26,68,46,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"0",305,NA,"6.25",NA,"IFN2",1,69,26,"19892411",1989,9
"16275","32_739","26",76039.9794444444,124.918946444572,26,41,36,76039.9794444444,44891.5069444444,30786.93,124.918946444572,205.133037762887,10.1859163578813,8641.58289341294,5343.99857584427,17.11255275,513.539949709849,0,254.647908947033,95.4929658551372,95.4929658551372,0,14.1471060526129,14.1471060526129,14.1471060526129,25.4647908947033,16.827479338843,10.4061983471074,20.5980136749972,15.8193548387097,559,32,739,8,892511,NA,NA,NA,NA,NA,"S",891412,NA,225,1,"0225K10","590","4682",87,8,"6","6","0","0","03",3,3,3,9,1,"70",70,26,0,7,3,4,NA,36,NA,1,NA,4,NA,41,NA,1,NA,4,26,3,1,NA,36,1,2,26,41,3,6,NA,26,41,68,36,99,72,43,2,8,"G","19",NA,NA,NA,"1",1,2,NA,0,NA,1,0,NA,NA,"01",91,NA,"3.25",NA,"IFN2",31,8,26,"19892511",1989,9
"16281","32_770","26",157422.375,1496.05646506382,26,NA,NA,157422.375,NA,NA,1496.05646506382,NA,NA,16838.5929791225,10122.2543806445,15.7422375,1496.05646506382,0,1018.59163578813,477.464829275686,0,0,0,0,0,0,11.2553191489362,6.76595744680851,11.5748213533386,9.125,582,32,770,5,892511,NA,NA,NA,NA,NA,"S",891412,NA,225,1,"0225K09","588","4679",87,8,"3","3","0","0","05",5,3,3,9,1,"80",50,26,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,3,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",216,NA,"2.50",NA,"IFN2",16,8,26,"19892511",1989,9
"16282","32_775","26",126554.862222222,323.402844362731,26,NA,NA,126554.862222222,NA,NA,323.402844362731,NA,NA,6557.62221567372,4979.21544627764,12.6554862222222,323.402844362731,0,127.323954473516,63.6619772367581,0,70.7355302630646,14.1471060526129,28.2942121052258,14.1471060526129,5.09295817894065,20.276946631671,15.3963254593176,22.3214580407255,21.1902173913043,584,32,775,2,892511,NA,NA,NA,NA,NA,"S",891512,NA,225,1,"0225K02","569","4678",87,46,"7","7","0","0","02",2,3,3,9,1,"60",70,26,0,6,3,4,NA,26,NA,4,NA,3,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,41,46,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,0,NA,NA,"01",382,NA,"2.50",NA,"IFN2",1,46,26,"19892511",1989,9
"16284","32_80","26",80024.25,1400.56349920868,26,NA,NA,80024.25,NA,NA,1400.56349920868,NA,NA,11911.1559409974,8849.01483590938,8.002425,1400.56349920868,0,1400.56349920868,0,0,0,0,0,0,0,8.50454545454546,6.31818181818182,8.52932108563268,6.5,53,32,80,5,891311,NA,NA,NA,NA,NA,"S",893011,NA,186,1,"0186L20","565","4696",87,4,"3","3","0","0","02",2,4,5,9,1,"80",90,26,0,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,1,10,NA,NA,NA,NA,NA,NA,NA,NA,26,61,NA,NA,NA,NA,NA,2,5,"G","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",60,NA,"08.50",NA,"IFN2",10,4,26,"19891311",1989,9
"16286","32_803","26",184028.515833333,412.954025675771,26,41,NA,184028.515833333,12321,NA,412.954025675771,127.323954473516,NA,10357.7400344433,7940.13400755926,19.6349515833333,540.277980149287,0,254.647908947033,63.6619772367581,31.8309886183791,70.7355302630646,56.5884242104517,28.2942121052258,14.1471060526129,20.3718327157626,19.1711311861744,14.6963864886096,21.5110367824613,21.3548387096774,603,32,803,2,892711,NA,NA,NA,NA,NA,"S",891512,NA,225,1,"0225L02","572","4676",87,3,"6","6","0","0","03",3,5,5,9,1,"80",60,26,0,7,3,4,NA,68,NA,2,NA,2,NA,41,NA,1,NA,2,26,3,1,NA,68,3,6,NA,41,3,6,NA,26,41,68,43,72,46,NA,2,2,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,1,0,NA,NA,"01",70,NA,"11.75",NA,"IFN2",5,3,26,"19892711",1989,9
"16288","32_808","26",137604.025555556,179.526775807658,26,NA,NA,137604.025555556,NA,NA,179.526775807658,NA,NA,5448.17786481571,3164.21247525767,13.7604025555556,179.526775807658,0,0,0,31.8309886183791,28.2942121052258,70.7355302630646,14.1471060526129,14.1471060526129,20.3718327157626,30.34743892829,17.6252955082742,31.2396394803477,19.3602150537634,608,32,808,2,892711,NA,NA,NA,NA,NA,"S",891512,NA,225,1,"0225L05","578","4676",87,20,"6","6","0","0","03",3,3,2,9,1,"70",40,26,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,41,43,NA,NA,NA,NA,3,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,1,0,NA,NA,"01",283,NA,"1.50",NA,"IFN2",2,20,26,"19892711",1989,9
"16314","32_945","26",9669.44444444445,14.1471060526129,26,NA,NA,9669.44444444445,NA,NA,14.1471060526129,NA,NA,417.339628552081,141.471060526129,0.966944444444444,14.1471060526129,0,0,0,0,0,14.1471060526129,0,0,0,29.5,10,29.5,10,727,32,945,10,892911,NA,NA,NA,NA,NA,"S",891912,NA,226,1,"0226K01","596","4681",87,75,"6","6","0","0","03",3,2,4,9,1,"50",25,43,5,6,3,2,43,26,5,4,4,4,NA,NA,NA,NA,NA,NA,43,3,1,NA,26,3,1,NA,NA,NA,NA,NA,43,26,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"P512",202,NA,"4.25",NA,"IFN2",6,75,26,"19892911",1989,9
"16327","32_986","26",208191.9375,1559.71844230057,26,NA,NA,208191.9375,NA,NA,1559.71844230057,NA,NA,19634.9453292471,13591.8321400479,20.81919375,1559.71844230057,0,795.774715459477,668.45076098596,95.4929658551372,0,0,0,0,0,12.5887755102041,8.71428571428572,13.0365870549318,10,765,32,986,4,892311,NA,NA,NA,NA,NA,"S",891112,NA,226,1,"0226L09","614","4676",87,7,"3","3","0","0","05",5,1,2,9,1,"60",80,26,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,1,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,4,NA,NA,"01",16,NA,"1.25",NA,"IFN2",1,7,26,"19892311",1989,9
