"","INVENTORY_ID","PLOT_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","BASAL_AREA","DENSITY","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H"
"7933","IFN3","15_3236_IFN3",10,82,26,3.4875,286.478897565412,11.7777777777778,9.94444444444444,12.4498995979887,12.875
"7960","IFN3","15_3247_IFN3",10,82,26,0.55130625,31.8309886183791,14.85,11,14.85,11
"8099","IFN3","15_3326_IFN3",20,73,26,30.7287776944444,332.315521175877,33.3176458067263,20.2971477224351,34.3125021586133,22.828729281768
"8107","IFN3","15_3335_IFN3",25,73,26,46.1359395277778,745.835431093753,27.457558801214,23.5186836115326,28.0642369499052,24.5181347150259
"8118","IFN3","15_3349_IFN3",5,67,26,4.45992569444444,459.78094670992,10.4373076923077,6.02692307692308,11.1133088958863,6.99137931034483
"8130","IFN3","15_3362_IFN3",25,11,26,37.2606949444444,438.843229752053,31.9050290135397,19.9785622179239,32.8795475976428,20.8590425531915
"8187","IFN3","15_385_IFN3",35,44,26,27.4259640277778,403.899877802099,28.3935026269702,10.5588441330998,29.4035081511322,13.1512820512821
"8265","IFN3","15_444_IFN3",9,75,26,0.98605,159.154943091895,8.62,4.1,8.88166651028961,4.1
"8272","IFN3","15_448_IFN3",2,51,26,5.404251,25.4647908947033,51.93,26.3,51.9819728367441,26.3
"8329","IFN3","15_476_IFN3",35,35,26,2.90416388888889,42.4413181578388,29.45,10.5,29.5169301701018,10.5
"8432","IFN3","15_552_IFN3",5,50,26,3.28827777777778,74.2723067762178,23.1190476190476,10.5952380952381,23.742467477176,10.5952380952381
"8497","IFN3","15_60_IFN3",3,61,26,3.95856388888889,219.2801438155,14.5274193548387,10.6612903225806,15.1608738789752,10.6612903225806
"8571","IFN3","15_677_IFN3",10,40,26,15.4976638888889,1488.98291203751,10.6503562945368,8.36935866983373,11.5118022676265,17.4705882352941
"8671","IFN3","15_72_IFN3",8,61,26,4.44031875,318.309886183791,13.295,14.15,13.3271433548229,14.375
"8747","IFN3","15_752_IFN3",7,68,26,4.847275,459.78094670992,10.6961538461538,6.51923076923077,11.5858634019753,8.0948275862069
"8762","IFN3","15_757_IFN3",2,14,26,4.27545902777778,201.596261249734,14.5885964912281,12.5263157894737,16.4325588764523,12.5263157894737
"8765","IFN3","15_758_IFN3",2,14,26,5.85859375,318.309886183791,15.205,17.3,15.3082902376457,17.5
"8936","IFN3","15_882_IFN3",20,19,26,4.19425277777778,74.2723067762178,25.7476190476191,10.7619047619048,26.8144506172467,10.7619047619048
"8942","IFN3","15_891_IFN3",20,19,26,16.6477755,420.451991883656,20.5701547779273,10.5975773889637,22.4530300451845,15.6683937823834
"8943","IFN3","15_893_IFN3",35,41,26,14.3065590277778,431.486734604694,17.5110655737705,9.12295081967213,20.5465510048943,19.3125
"8946","IFN3","15_894_IFN3",45,19,26,12.7812605555556,69.037877536751,48.030737704918,17.9672131147541,48.5510009435743,17.9672131147541
"8953","IFN3","15_902_IFN3",25,19,26,6.68366055555556,43.5730866420478,42.6292207792208,21.6363636363636,44.1929597877897,21.6363636363636
"8955","IFN3","15_903_IFN3",15,19,26,12.2525291666667,286.478897565412,23.1407407407407,10.720987654321,23.3357419391767,11.825
"8956","IFN3","15_904_IFN3",15,19,26,1.525,45.978094670992,18.6923076923077,12.1538461538462,20.5501263331322,12.1538461538462
"8961","IFN3","15_909_IFN3",20,41,26,13.3878166666667,675.524314012267,13.9418848167539,9.04188481675393,15.8850814136511,15.1724137931034
"8964","IFN3","15_910_IFN3",35,41,26,34.6351106944444,334.154644962717,34.4974809483489,18.589966130398,36.3278418366182,22.502808988764
"8968","IFN3","15_912_IFN3",30,19,26,24.0787685277778,342.218495412706,28.560500206697,16.0310045473336,29.9309468989105,18.0161290322581
"8971","IFN3","15_913_IFN3",30,19,26,14.4038055555556,161.842893241892,33.2388111888112,17.9510489510489,33.6625388373934,18.3279569892473
