"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","IFN3_ID","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","Estadillo","Clase","Subclase","PosEsp.x","Ocupa","Estado_pcespparc","FPMasa","Edad","FInfor","Fiabil","Barrena1","Barrena2","Barrena3","AltPer","OrgMasa1","OrgMasa2","TratMasa","INVENTORY_ID","PLOT_ID.x","Provincia","CoorX","Coory","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosid","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado_pcparcelas","Tecnico","MASTER_CLASE","AGE","MUNICIPALITY","PosEsp.y","SPECIE_IFN_ID","Fecha_IFN3","Anyo_IFN3","EXEC_TIME"
"5045","15_1144_A_1",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15_1144_A_1",3614.40875761694,2502.26938305591,4.30882847222222,314.773109670637,0,254.647908947033,0,31.8309886183791,14.1471060526129,14.1471060526129,0,0,0,11.4825842696629,7.94943820224719,13.2018821010959,9.27358490566038,1144,"A","1",1,5,2,2,4,1,3,NA,NA,NA,NA,1,"1",1,"IFN3","15_1144",15,NA,NA,0,1985,"L","0010","1995","4","1149","1997","021",1,"1","2",100,50,1,2,1,2,1,4,"07/16/98 00:00:00","12/30/99 19:14:00",1,2,1,1,7,9,NA,NA,"4","0","","0","",125,0,2,0,2,"3",3,"DEJO 10% RESTO SP
HAY HELECHOS
ACCESO Y LEVANTAMIENTO DIFICIL POR LA  DENSIDAD Y ALTURA DE LOS TOJOS",6,NA,"10/29/97 00:00:00","12/30/99 13:10:00","10/29/97 00:00:00","12/30/99 14:45:00",NA,"009","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",4,21,1,26,97-10-29,1997,8
"5048","15_1145_A_1",26,102743.75,1400.56349920868,26,61,NA,102743.75,5750.69444444444,NA,1400.56349920868,14.1471060526129,NA,"15_1145_A_1",13735.4252664819,9139.03050998795,10.8494444444444,1414.71060526129,127.323954473516,1273.23954473516,0,0,14.1471060526129,0,0,0,0,9.709,6.46,9.88154846165316,8.8,1145,"A","1",1,7,3,2,6,4,3,NA,NA,NA,NA,1,"1",1,"IFN3","15_1145",15,NA,NA,0,1985,"L","0010","1995","5","1204","1997","021",1,"1","2",100,75,1,2,1,2,1,4,"07/16/98 00:00:00","12/30/99 19:19:00",1,2,1,1,4,4,NA,NA,"4","0","","0","",150,0,10,0,1,"1",2,"PARCELA A 52M DESDE LA ROCA MARCADA POR   LA CARRETERA Y LUEGO 25M A 335G DESDE   LA CUNETA
DEJO 10% RESTO SP
NO ENTRA  PIE A 330G POR DISTANCIA  LATERAL
HAY  ABUNDANYES HELECHOS",6,NA,"10/29/97 00:00:00","12/30/99 15:40:00","10/29/97 00:00:00","12/30/99 16:50:00",NA,"009","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",6,21,1,26,97-10-29,1997,8
"5075","15_1159_A_4",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15_1159_A_4",848.826363156775,700.28174960434,2.00435555555556,28.2942121052258,0,0,0,0,0,28.2942121052258,0,0,0,30,24.75,30.0326489008213,24.75,1159,"A","4",2,2,3,4,0,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","15_1159",15,NA,NA,0,1995,"5","1203","","","","1997","063",1,"1","2",100,55,1,2,1,2,2,4,"07/16/98 00:00:00","12/30/99 20:31:00",1,2,1,1,5,6,NA,NA,"4","0","","0","",40,0,4,0,2,"2",2,"DEJO 10% DE OCUPACION AL RESTO SP
HAY HELECHOS Y JUNCOS",6,NA,"10/14/97 00:00:00","12/30/99 15:50:00","10/14/97 00:00:00","12/30/99 16:35:00",NA,"009","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",4,63,1,26,97-10-14,1997,8
"5086","15_1166_A_1",61,261050.953055556,1426.45270328496,61,26,NA,261050.953055556,11990.25,NA,1426.45270328496,5.09295817894065,NA,"15_1166_A_1",19940.6077026199,27729.9547803174,27.3041203055556,1431.5456614639,0,763.943726841098,445.633840657307,159.154943091895,14.1471060526129,14.1471060526129,14.1471060526129,0,20.3718327157626,13.9294248443522,19.3706393912442,15.5835554690647,24.4284116331096,1166,"A","1",1,5,3,1,10,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_1166",15,NA,NA,0,1985,"K","0011","1995","3","1075","1997","017",1,"1","2",100,90,1,1,1,2,1,4,"07/17/98 00:00:00","12/30/99 23:44:00",1,2,1,1,8,2,NA,NA,"1","0","","0","",300,164,12,5,2,"2",2,"DEJO UN 10% DE OCUPACION PARA RESTO DE  ESPECIES.
A 283 G. Y 3,5 HAY UN ARBOL QUE NO  ENTRA POR PENDIENTE.
ARBOL Nº 5 DIAMETRO MEDIDO CON  CIRCUNFERENCIA.
ARBOL Nº 27 ENTRA POR PENDIENTE.
LAS CORTAS SOLO SE REALIZARON SOBRE LOS  PINOS.
HAU ABUNDANCIA DE HELECHOS.",6,NA,"10/30/97 00:00:00","12/30/99 09:30:00","10/30/97 00:00:00","12/30/99 11:50:00",NA,"009","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",10,17,1,26,97-10-30,1997,8
"5178","15_1225_A_1",61,30686.5277777778,282.942121052258,61,26,NA,30686.5277777778,10110.125,NA,282.942121052258,63.6619772367581,NA,"15_1225_A_1",3744.03161682401,4332.55122861271,4.07966527777778,346.604098289017,0,254.647908947033,63.6619772367581,0,14.1471060526129,14.1471060526129,0,0,0,10.8020408163265,12.5,12.2419465405646,13.3709677419355,1225,"A","1",1,7,2,2,5,1,3,NA,NA,NA,NA,1,"4",2,"IFN3","15_1225",15,NA,NA,0,1985,"J","0003","1995","2","1050","1997","039",1,"1","1",90,50,1,2,1,2,1,4,"07/19/98 00:00:00","12/30/99 23:39:00",1,2,1,1,5,2,NA,NA,"1","0","","0","",240,0,2,0,2,"2",2,"DEJO EL 10% DE OCUPACION PARA RESTO DE  LAS ESPECIES.
15,SE HAN REALIZADO CORTAS SOBRE LOS PINOS  Y EUCALIPTOS QUE ANTES POBLABAN LA  PARCELA.",5,NA,"10/14/97 00:00:00","12/30/99 15:20:00","10/14/97 00:00:00","12/30/99 16:35:00",NA,"009","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",5,39,1,26,97-10-14,1997,8
"5249","15_1282_A_4",61,121688.25,1145.91559026165,61,26,NA,121688.25,18526.6944444444,NA,1145.91559026165,28.2942121052258,NA,"15_1282_A_4",13743.2061748108,15775.79163692,14.0214944444444,1174.20980236687,0,763.943726841098,350.14087480217,31.8309886183791,14.1471060526129,0,14.1471060526129,0,0,11.7042168674699,13.4352409638554,12.3304623272941,14.9428571428571,1282,"A","4",1,9,3,2,10,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_1282",15,NA,NA,0,1995,"3","1068","1985","K","0006","1997","039",1,"1","2",100,70,1,1,1,2,1,4,"07/21/98 00:00:00","12/30/99 23:51:00",1,2,1,1,3,2,NA,NA,"0","0","","0","",113,0,4.8,0,2,"2",2,"PARCELA DESPLAZADA POR CAER PARTE DE  ELLA EN OTRA TESELA, DESPLAZAMIENTO 215  G. Y 15 MT.
DEJO UN 10% DE OCUPACION PARA RESTO DE  ESPECIES.
DIAMETRO DEL ARBOL Nº 14 COMPROBADO.
HAY HELECHOS EN LA PARCELA.
SE HAN HECHO DESBRALES.",5,NA,"11/13/97 00:00:00","12/30/99 14:05:00","11/13/97 00:00:00","12/30/99 15:40:00",NA,"009","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",10,39,1,26,97-11-13,1997,8
"5252","15_1285_A_4",61,70989.6875,604.788783749202,61,NA,NA,70989.6875,NA,NA,604.788783749202,NA,NA,"15_1285_A_4",7354.54992027648,8785.35285867262,7.09896875,604.788783749202,0,381.971863420549,222.816920328653,0,0,0,0,0,0,12.1605263157895,14.5263157894737,12.225055160784,15.875,1285,"A","4",1,9,3,1,10,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_1285",15,NA,NA,0,1995,"2","1054","1985","J","0006","1997","050",1,"1","2",100,40,1,1,1,2,1,4,"07/22/98 00:00:00","12/30/99 00:11:00",1,2,1,1,7,3,NA,NA,"0","0","","0","",280,0,4.2,0,2,"3",3,"PARCELA INCENDIADA AÑOS ATRAS DONDE HAN  DESAPARECIDO LOS PINOS EXCEPTUANDO  POCOS EJEMPLARES, POSTERIORMENTE SE HA  PLANTADO DE EUCALIPTOS.
15,DEJO UN 10% PARA RESTO DE OCUPACION.",5,NA,"10/07/97 00:00:00","12/30/99 14:40:00","10/07/97 00:00:00","12/30/99 16:15:00",NA,"009","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",10,50,1,26,97-10-07,1997,8
"5254","15_1289_A_4",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15_1289_A_4",1266.87334701149,1209.5775674984,0.990025,127.323954473516,0,127.323954473516,0,0,0,0,0,0,0,9.95,9.5,9.95,9.5,1289,"A","4",2,3,2,3,0,NA,NA,NA,NA,NA,NA,1,"3",3,"IFN3","15_1289",15,NA,NA,0,1995,"3","1068","1985","K","0007","1997","003",1,"1","2",100,30,1,2,1,2,1,4,"07/22/98 00:00:00","12/30/99 00:33:00",1,2,1,1,3,3,NA,NA,"0","0","","0","",370,0,2.2,0,2,"3",3,"DEJO UN 20 % DE OCUPACION PARA RESTO DE  ESPECIES.
A 347 G. HAY UN EUCALIPTO QUE NO ENTRA  POR FALTA DE DIAMETRO.
LAS CORTAS SE REFIERE A LA ANTERIOR  MASA DE PINOS QUE HABIA.
HAY HELECHOS EN LA PARCELA.",5,NA,"11/13/97 00:00:00","12/30/99 11:45:00","11/13/97 00:00:00","12/30/99 12:50:00",NA,"009","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",5,3,1,26,97-11-13,1997,8
"5275","15_1301_A_6C",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15_1301_A_6C",6888.22593701723,8976.3387903829,5.4790875,700.281749604339,127.323954473516,509.295817894065,63.6619772367581,0,0,0,0,0,0,9.83636363636364,12.8181818181818,9.98097053032784,14.3333333333333,1301,"A","6C",2,1,3,2,6,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_1301",15,NA,NA,0,1995,"1","0967","1984","J","0006","1997","039",1,"1","2",100,40,1,2,1,2,2,4,"07/03/98 00:00:00","12/30/99 20:28:00",1,2,1,1,7,5,NA,NA,"0","0","","0","",150,0,2,0,1,"1",2,"- NO DOY OCUPACION A LAS OTRAS SP.
-   LAS ALTURAS PUEDEN VARIAR ALGO, YA  QUE   HAY UN FUERTE VIENTO QUE DIFICULTA  SU   MEDICION.
- PRESENTE EL TÉCNICO DE   TRAGSATEC EN  LA LOCALIZACION.",3,NA,"11/06/97 00:00:00","12/30/99 13:20:00","11/06/97 00:00:00","12/30/99 15:35:00",NA,"070","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A6C",6,39,1,26,97-11-06,1997,8
"5299","15_1322_A_4",28,17512.25,190.985931710274,28,NA,NA,17512.25,NA,NA,190.985931710274,NA,NA,"15_1322_A_4",2014.90157954339,1241.40855611678,1.751225,190.985931710274,0,127.323954473516,63.6619772367581,0,0,0,0,0,0,10.55,6.5,10.8050142680763,6.5,1322,"A","4",1,9,2,1,10,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_1322",15,NA,NA,0,1995,"5","1192","1985","M","0007","1997","003",1,"1","2",100,40,1,1,1,2,1,4,"07/08/98 00:00:00","12/30/99 08:28:00",1,2,1,1,2,2,NA,NA,"0","1","0","9","",275,0,1.8,0,2,"2",1,"-PARCELA CLASIFICADA A4 POR HABERSE   REALIZADO CORTAS Y NO HE PODIDO   ENCONTRAR EL REJON.
-PARCELA DESPLAZADA  25M Y 100G POR CAER  PARTE DE ELLA EN  OTRA TESELA.
-DEJO UN 10% DE OCUPACION  PARA RESTO DE  ESPECIES AUNQUE ESTAS  TENGAN POCA  PRESENCIA.
-TRATAMIENTO DE  MEJORAS SOBRE EL SUELO  SE REFIERE A  DESBROCES.",5,NA,"11/26/97 00:00:00","12/30/99 13:20:00","11/26/97 00:00:00","12/30/99 14:20:00",NA,"009","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",10,3,1,26,97-11-26,1997,8
"5301","15_1325_A_4",26,429211.028055556,967.096169756619,26,NA,NA,429211.028055556,NA,NA,967.096169756619,NA,NA,"15_1325_A_4",22080.5838467744,17033.9645137091,42.9211028055556,967.096169756619,0,0,254.647908947033,254.647908947033,240.50080289442,127.323954473516,84.8826363156775,0,5.09295817894065,22.8318387946167,17.613516676419,23.7714494699724,20.5244565217391,1325,"A","4",1,10,4,2,30,1,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_1325",15,NA,NA,0,1995,"2","1058","1984","J","0008","1997","050",1,"1","2",100,80,1,1,1,3,1,4,"07/08/98 00:00:00","12/30/99 08:50:00",1,2,1,1,5,6,NA,NA,"0","0","","0","",250,0,2,0,1,"1",2,"-PIE A 16º NO ENTRA JUSTO POR   DIAMETRO.
15,-PIE A 176G NO ENTRA JUSTO  POR DIST.
15,-CASTAÑO A 263G NO ENTRA  POR
15,-NO HAY OCUPACION AL RESTO DE  SP.
15,-PIE A 81G NO ENTRA POR DISTANCIA   ""JUSTO"".",3,NA,"11/04/97 00:00:00","12/30/99 13:45:00","11/04/97 00:00:00","12/30/99 16:10:00",NA,"070","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",30,50,1,26,97-11-04,1997,8
"5317","15_1349_A_1",26,381026.614444444,212.206590789194,26,NA,NA,381026.614444444,NA,NA,212.206590789194,NA,NA,"15_1349_A_1",9956.53518034424,5167.9378410195,38.1026614444444,212.206590789194,0,0,0,0,0,0,42.4413181578388,42.4413181578388,127.323954473516,46.9190666666667,24.3533333333333,47.8138022611324,24.975,1349,"A","1",1,9,4,2,40,5,3,NA,NA,NA,NA,2,"2",1,"IFN3","15_1349",15,NA,NA,0,1985,"M","0009","1995","5","8941","1997","049",1,"1","2",100,70,1,1,1,2,2,4,"07/08/98 00:00:00","12/30/99 11:02:00",1,2,1,1,5,2,NA,NA,"4","0","","0","",243,0,2.8,0,1,"1",2,"-DEJO UN 10% DE OCUPACION PARA EL RESTO  DE ESPECIES.
-COMPOSICION ESPECIFICA:CONSIDERO A LA  MASA PURA,PESE AL GRAN Nº DE ESPECIES  PRESENTES;YA QUE EL 90% DE ESTAS  CORRESPONDEN A REGENERACION.
-PIE CON UN RUMBO DE 230G, NO ENTRA POR  DIAMETRO.
-PIE CON UN RUMBO DE 231G, NO ENTRA POR  DISTANCIA. ALTURA PIE 8 COMPROBADA.
-PIE CON UN RUMBO DE 322G, NO ENTRA POR  DIAMETRO(40,4-44,4)-ROBLE.
-CLAVE 4104:CYTIRUS SCOPARIUS.
-CLAVE1103:ULEX MINOR.",21,NA,"10/30/97 00:00:00","12/30/99 10:10:00","10/30/97 00:00:00","12/30/99 13:00:00",NA,"028","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",40,52,1,26,97-10-30,1997,8
"5321","15_1354_A_4",26,308248.006944444,2242.31630933915,26,94,NA,308248.006944444,6642.25,NA,2242.31630933915,127.323954473516,NA,"15_1354_A_4",29588.1417925629,19655.6354718491,31.4890256944444,2369.64026381266,0,1400.56349920868,700.281749604339,254.647908947033,14.1471060526129,0,0,0,0,12.4863432835821,8.29477611940299,13.0074888016624,9,1354,"A","4",1,9,3,2,10,1,2,NA,NA,NA,NA,1,"1",1,"IFN3","15_1354",15,NA,NA,0,1995,"4","8825","1985","K","0005","1997","039",1,"1","1",90,75,1,2,1,2,1,4,"07/08/98 00:00:00","12/30/99 11:48:00",1,2,1,1,6,7,NA,NA,"0","0","","0","",265,0,7.2,0,1,"2",2,"-LA PARCELA HA SIDO DESPLAZADA 36M  CRUZANDO LA CARRETERA YA QUE EL DEJON  INICIAL ESTA AL BORDE DEL PRADO.
-LOS PIES Y TOCONES DEL IFN2 ESTAN  TOTALMENTE PODRIDOS Y ENTERRADOS POR LA  MALEZA( CAPA MUERTA O7)
-EN OCUPACION PARA RESTO DE ESPECIES.
",13,NA,"12/17/97 00:00:00","12/30/99 13:40:00","12/17/97 00:00:00","12/30/99 15:10:00",NA,"092","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",10,52,1,26,97-12-17,1997,8
"5345","15_1371_A_1",26,84255.0138888889,346.604098289017,26,NA,NA,84255.0138888889,NA,NA,346.604098289017,NA,NA,"15_1371_A_1",5790.05682968315,2389.09253463501,8.42550138888889,346.604098289017,0,127.323954473516,95.4929658551372,95.4929658551372,14.1471060526129,0,14.1471060526129,0,0,16.7051020408163,6.89285714285714,17.5928455425981,8.24285714285714,1371,"A","1",2,2,4,3,0,NA,NA,NA,NA,NA,NA,1,"1",1,"IFN3","15_1371",15,NA,NA,0,1985,"J","0006","1995","2","1372","1997","055",1,"1","1",100,30,2,1,1,2,1,4,"07/08/98 00:00:00","12/30/99 16:33:00",1,2,1,1,6,2,NA,NA,"1","0","","0","",380,0,2,0,2,"1",2,"-MASA EN LA QUE HAN CORTADO A HECHO.
15,- ALTURAS COMPROBADAS.
15, -MATORRAL-(0110)-TORVISCO(DAPHNE  GNIDIUM)",13,NA,"11/24/97 00:00:00","12/30/99 09:50:00","11/24/97 00:00:00","12/30/99 11:30:00",NA,"092","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",10,16,1,26,97-11-24,1997,8
"5356","15_1378_A_4",61,193709.860555556,362.165914946891,61,26,NA,193709.860555556,178963.736111111,NA,362.165914946891,374.898310394242,NA,"15_1378_A_4",16005.7245515931,13226.2709196483,37.2673596666667,737.064225341133,0,254.647908947033,159.154943091895,31.8309886183791,70.7355302630646,42.4413181578388,56.5884242104517,70.7355302630646,50.9295817894065,21.7155086372361,17.9445297504798,25.3727012233708,27.6526315789474,1378,"A","4",2,4,3,3,0,NA,NA,NA,NA,NA,NA,3,"6",2,"IFN3","15_1378",15,NA,NA,0,1995,"5","8938","1985","M","0011","1997","021",1,"1","2",100,80,1,2,1,2,1,4,"07/08/98 00:00:00","12/30/99 18:26:00",1,2,1,1,6,3,NA,NA,"0","0","","0","",25,0,2,0,2,"1",3,"-ORIGEN DE LA MASA :TAMBIEN SE OBSERVAN  EUCALIPTOS PROCEDENTES DE SEMILLA.
EN LA PARCELA SE OBSERVAN EUCALIPTOS EN  FUSTAL PERO CONSIDERO COMO ESTADO  DOMINANTE LATIZAL ALTO.
PIE Nº 4 COMPROBADO.
-AL PIE Nº 20
SE LE HA MEDIDO EL DIAMETRO NORMAL POR  DEBAJO DE 1,30.
-AL PIE Nº32 SE LE HA MEDIDO EL  DIAMETRO NORMAL POR ENCIMA DE1,30.
-PIE CON UN RUMBO DE 355º NO ENTRA POR  DISTANCIA (10,1M)
-LEVANTAMIENTO DE PARCELA DIFICULTADO  POR MATORRAL E INTERRUMPIDO POR LLUVIA  EN VARIAS OCASIONES.
15,CLAVE 1103: ULEX MINOR.
15,CLAVE 0102: ERICA CINEREA.
15,PIE A 218G Y 14,1M (PINO) NO ES INCLUIDO EN DENDOMETRIA POR ESTAR
15,MUERTO Y SIN APROVECHAMIENTO ALGUNO.",21,NA,"11/11/97 00:00:00","12/30/99 14:15:00","11/11/97 00:00:00","12/30/99 16:40:00",NA,"028","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",30,52,1,26,97-11-11,1997,8
"5365","15_1381_A_4",26,282217.138888889,1793.14569216869,26,61,NA,282217.138888889,19044,NA,1793.14569216869,14.1471060526129,NA,"15_1381_A_4",25157.0913380589,20175.5416192826,30.1261138888889,1807.2927982213,0,891.267681314614,604.788783749202,254.647908947033,42.4413181578388,0,0,14.1471060526129,0,13.9197651663405,11.1634050880626,14.568416767902,13.5882352941176,1381,"A","4",1,9,3,2,15,4,4,NA,NA,NA,NA,2,"1",1,"IFN3","15_1381",15,NA,NA,0,1995,"3","8817","1985","K","  05","1997","021",1,"1","2",100,60,2,1,1,2,1,4,"","",1,2,1,1,9,5,NA,NA,"4","1","","0","",380,0,3,0,1,"1",2,"",25,NA,"12/16/97 00:00:00","12/30/99 11:10:00","12/16/97 00:00:00","12/30/99 13:20:00",NA,"092","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",15,52,1,26,97-12-16,1997,8
"5376","15_1392_A_1",26,422801.923333333,396.684853715266,26,61,NA,422801.923333333,30806.9513888889,NA,396.684853715266,91.956189341984,NA,"15_1392_A_1",16159.0862547565,10478.4077755191,45.3608874722222,488.64104305725,0,0,31.8309886183791,31.8309886183791,70.7355302630646,99.0297423682904,84.8826363156775,99.0297423682904,71.3014145051691,33.0694412275623,21.4439779965258,34.3796031712904,24.6019900497512,1392,"A","1",1,8,4,2,40,1,3,NA,NA,NA,NA,3,"1",1,"IFN3","15_1392",15,NA,NA,0,1985,"L","0001","1995","4","8828","1997","050",1,"1","1",100,70,1,2,1,2,1,4,"07/09/98 00:00:00","12/30/99 09:21:00",1,2,1,1,3,5,NA,NA,"4","1","","0","",260,0,3.5,0,2,"1",2,"-ARBOL Nº 3 CON DIAMETRO COMPROBADO
15,-ARBOL Nº 33 CON ALTURA COMPROBADA 
15,-CON 179º NO ENTRA UN ARBOL POR DIAMETRO
15,-CON 313º NO ENTRA UN ARBOL POR DISTANCIA
15,-CON 354º NO ENTRA UN ARBOL POR DIAMETRO
15,-AL ARBOL Nº7 SE LE MIDE EL DIAMETRO  POR ENCIMA DE 1,30 POR UN ENGROSAMIENTO  CONSIDERABLE EN EL TRONCO
15,-PARCELA CON DOS ESTADILLOS 
15,-LOS TOCONES NO SE MIDEN POR ESTAR  PODRIDOS O DESAPARECIDOS.",25,NA,"11/26/97 00:00:00","12/30/99 14:30:00","11/26/97 00:00:00","12/30/99 17:00:00",NA,"092","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A1",40,52,1,26,97-11-26,1997,8
"5414","15_1414_A_4",26,19492.8125,95.4929658551372,26,61,NA,19492.8125,10506.25,NA,95.4929658551372,127.323954473516,NA,"15_1414_A_4",2844.09883305217,1750.70437401085,2.99990625,222.816920328653,0,127.323954473516,95.4929658551372,0,0,0,0,0,0,12.7642857142857,7.85714285714286,13.0928688332891,7.85714285714286,1414,"A","4",1,4,2,2,10,5,3,NA,NA,NA,NA,1,"1",1,"IFN3","15_1414",15,NA,NA,0,1995,"4","8829","1985","L","0002","1997","021",1,"1","1",100,25,2,2,1,2,1,4,"07/09/98 00:00:00","12/30/99 13:07:00",1,2,1,1,6,3,NA,NA,"0","0","","0","",250,0,2,0,2,"1",1,"-CON 373º NO ENTRA UN ARBOL POR   DIAMETRO.
-NO SE REALIZA UNA PARCELA A1 POR HABER  DESAPARECIDO EL ARBOLADO QUE TENIA EN  EL 2INF
",25,NA,"11/27/97 00:00:00","12/30/99 14:08:00","11/27/97 00:00:00","12/30/99 15:10:00",NA,"092","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",10,52,1,26,97-11-27,1997,8
"5442","15_1439_A_4",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15_1439_A_4",15204.7790688714,9809.24965923048,26.4039145833333,756.870173814791,0,159.154943091895,127.323954473516,173.302049144508,212.206590789194,70.7355302630646,14.1471060526129,0,0,20.0890186915888,12.9602803738318,21.0755308909752,15.5625,1439,"A","4",2,1,3,3,0,NA,NA,NA,NA,NA,NA,1,"4",2,"IFN3","15_1439",15,NA,NA,0,1995,"3","8815","1985","K","0006","1997","052",1,"1","1",100,60,1,1,1,2,1,4,"07/09/98 00:00:00","12/30/99 18:56:00",1,2,1,1,3,5,NA,NA,"4","0","","0","",310,0,1.5,0,1,"1",2,"-SE REALIZA UNA PARCELA A4 POR HABER   DESAPARECIDO GRAN PARTE DEL ARBOLADO   CORRESPONDIENTE AL 2IFN COMO   CONSECUENCIA DE UNA ENTRESACA.
-LA  PARCELA SE DESPLAZA 25M CON RUMBO  265º  PARA INTRODUCIRLA COMPLETAMENTE EN  LA  TESELA DE PINAR FUSTAL.
CON 7º NO ENTRA  UN ARBOL POR DIAMETRO.
CON 207º NO ENTRA  UN ARBOL POR  DISTANCIA.
CON 224º NO  ENTRA UN ARBOL POR  DISTANCIA.",25,NA,"11/28/97 00:00:00","12/30/99 14:00:00","11/28/97 00:00:00","12/30/99 16:00:00",NA,"092","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",30,52,1,26,97-11-28,1997,8
"5451","15_1445_A_4",61,86625.25,604.788783749202,61,26,NA,86625.25,22456.25,NA,604.788783749202,77.809083289371,NA,"15_1445_A_4",9285.09937998117,8444.05392515334,10.90815,682.597867038573,0,381.971863420549,127.323954473516,159.154943091895,14.1471060526129,0,0,0,0,13.6025906735751,12.3704663212435,14.2642238800979,15.6129032258065,1445,"A","4",2,5,3,3,0,NA,NA,NA,NA,NA,NA,2,"5",1,"IFN3","15_1445",15,NA,NA,0,1995,"6","8962","1985","M","0003","1997","036",1,"1","2",100,55,1,2,1,2,1,4,"07/09/98 00:00:00","12/30/99 20:34:00",1,2,1,1,6,4,NA,NA,"4","0","","0","",386,0,4.8,0,1,"2",2,"-CLAVE 1103:ULEX EUROPAEUS
15,-CLAVE 4104: CYTIRUS SCOPARIUS.",21,NA,"11/24/97 00:00:00","12/30/99 12:20:00","11/24/97 00:00:00","12/30/99 13:40:00",NA,"028","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",7,34,1,26,97-11-24,1997,8
"5455","15_1449_A_4",61,11631.25,254.647908947033,61,NA,NA,11631.25,NA,NA,254.647908947033,NA,NA,"15_1449_A_4",1941.69030572112,2482.81711223357,1.163125,254.647908947033,127.323954473516,127.323954473516,0,0,0,0,0,0,0,7.625,9.75,7.62602452133482,10,1449,"A","4",2,2,1,1,3,1,2,NA,NA,NA,NA,3,"1",1,"IFN3","15_1449",15,NA,NA,0,1995,"3","8814","1985","K"," 007","1997","054",1,"1","1",100,80,1,2,1,2,1,4,"07/10/98 00:00:00","12/30/99 11:09:00",1,2,1,1,8,3,NA,NA,"1","0","","0","",180,0,0.8,0,1,"1",1,"-SE REALIZA UNA PARCELA A-4 POR NO  APARECER NINGUN ARBOL DEL IFN2.
LA PARCELA SE DESPLAZA 20M
CON 304º HACIA EL INTERIOR DE UNA MASA  DE EUCALIPTO MUY DENSO(MONTE BRAVO)
-EN EL DESPLAZAMIENTO INTENTO CENTRAR  LA PARCELA EVITANDO LOS PRADOS SITUADOS  AL NORTE Y ESTE ,NO SE DESPLAZA MAS  METROS POR EVITAR TAMBIEN UN CLARO.",25,NA,"12/02/97 00:00:00","12/30/99 10:45:00","12/02/97 00:00:00","12/30/99 12:50:00",NA,"092","","","",NA,NA,NA,NA,NA,NA,"T",NA,"A4",3,52,1,26,97-12-02,1997,8
